File Name,Token IDs,Label
Contract50.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 32267, 12139, 1092, 25522, 50118, 1437, 1437, 1437, 1100, 285, 3206, 12139, 47003, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 26402, 11632, 3804, 3972, 32267, 12139, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 26149, 12139, 47003, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 3206, 12139, 47003, 46486, 5457, 18134, 26149, 12139, 47003, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 22903, 30383, 3972, 32267, 12139, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18610, 12139, 47003, 1640, 26149, 12139, 47003, 46486, 322, 9981, 8974, 3972, 32267, 12139, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 26402, 11632, 3804, 3972, 32267, 12139, 1640, 44547, 1640, 9226, 238, 3206, 12139, 47003, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 18610, 12139, 47003, 25522, 50118, 1437, 1437, 1437, 5043, 25556, 3972, 32267, 12139, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract51.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 46064, 34206, 246, 25522, 50118, 1437, 1437, 1437, 1100, 285, 4081, 134, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 176, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 246, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 26402, 11632, 3804, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 134, 46486, 6, 1100, 18134, 7820, 176, 46486, 6, 1100, 18134, 7820, 246, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 134, 46486, 5457, 18134, 7820, 134, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 176, 46486, 5457, 18134, 7820, 176, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 246, 46486, 5457, 18134, 7820, 246, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 22903, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 134, 46486, 322, 5982, 857, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 176, 46486, 322, 5982, 857, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 246, 46486, 322, 5982, 857, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 26402, 11632, 3804, 1640, 44547, 1640, 9226, 238, 4081, 134, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 26402, 11632, 3804, 1640, 44547, 1640, 9226, 238, 4081, 176, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 26402, 11632, 3804, 1640, 44547, 1640, 9226, 238, 4081, 246, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 4679, 25522, 50118, 1437, 1437, 1437, 5043, 12937, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303]",benign
Contract52.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 46064, 34206, 306, 25522, 50118, 1437, 1437, 1437, 1100, 285, 4081, 134, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 176, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 35212, 3972, 387, 43495, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 134, 46486, 6, 1100, 18134, 7820, 176, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 134, 46486, 5457, 18134, 7820, 134, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 176, 46486, 5457, 18134, 7820, 176, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2142, 30383, 3972, 387, 43495, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 134, 46486, 322, 5982, 857, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 176, 46486, 322, 5982, 857, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 35212, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 134, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 35212, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 176, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 4679, 25522, 50118, 1437, 1437, 1437, 5043, 12937, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract53.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 46064, 34206, 245, 25522, 50118, 1437, 1437, 1437, 1100, 285, 4081, 134, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 176, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 43057, 196, 3972, 387, 43495, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 134, 46486, 6, 1100, 18134, 7820, 176, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 134, 46486, 5457, 18134, 7820, 134, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 176, 46486, 5457, 18134, 7820, 176, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 556, 30383, 3972, 387, 43495, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 134, 46486, 322, 7779, 40353, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 176, 46486, 322, 7779, 40353, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 43057, 196, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 134, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 43057, 196, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 176, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 4679, 25522, 50118, 1437, 1437, 1437, 5043, 22903, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract54.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 46064, 34206, 401, 25522, 50118, 1437, 1437, 1437, 1100, 285, 4081, 134, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 176, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 29806, 12198, 3972, 387, 43495, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 134, 46486, 6, 1100, 18134, 7820, 176, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 134, 46486, 5457, 18134, 7820, 134, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 176, 46486, 5457, 18134, 7820, 176, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 12937, 30383, 3972, 387, 43495, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 134, 46486, 322, 9981, 8974, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 176, 46486, 322, 9981, 8974, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 29806, 12198, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 134, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 29806, 12198, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 176, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 4679, 25522, 50118, 1437, 1437, 1437, 5043, 25556, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract55.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 46064, 34206, 406, 25522, 50118, 1437, 1437, 1437, 1100, 285, 4081, 134, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 176, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 3609, 6537, 3908, 387, 43495, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 134, 46486, 6, 1100, 18134, 7820, 176, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 134, 46486, 5457, 18134, 7820, 134, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 176, 46486, 5457, 18134, 7820, 176, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 458, 30383, 3908, 387, 43495, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 134, 46486, 322, 16604, 30383, 46552, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 176, 46486, 322, 16604, 30383, 46552, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 3609, 6537, 3908, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 134, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 3609, 6537, 3908, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 176, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 4679, 25522, 50118, 1437, 1437, 1437, 5043, 2069, 30383, 46552, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract56.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 46064, 34206, 398, 25522, 50118, 1437, 1437, 1437, 1100, 285, 4081, 134, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 176, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 19163, 36267, 3972, 387, 43495, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 134, 46486, 6, 1100, 18134, 7820, 176, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 134, 46486, 5457, 18134, 7820, 134, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 176, 46486, 5457, 18134, 7820, 176, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2937, 30383, 3972, 387, 43495, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 134, 46486, 322, 40095, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 176, 46486, 322, 40095, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 19163, 36267, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 134, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 19163, 36267, 3972, 387, 43495, 1640, 44547, 1640, 9226, 238, 4081, 176, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 4679, 25522, 50118, 1437, 1437, 1437, 5043, 2937, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract57.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 250, 6486, 13706, 246, 25522, 50118, 1437, 1437, 1437, 1100, 285, 24400, 34206, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 19163, 13979, 3972, 250, 6486, 13706, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 19339, 13706, 34206, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24400, 34206, 46486, 5457, 18134, 19339, 13706, 34206, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 25556, 30383, 3972, 250, 6486, 13706, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 22996, 34206, 1640, 19339, 13706, 34206, 46486, 322, 9981, 8974, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 19163, 13979, 3972, 250, 6486, 13706, 1640, 44547, 1640, 9226, 238, 24400, 34206, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 22996, 34206, 25522, 50118, 1437, 1437, 1437, 5043, 25556, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract58.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 250, 6486, 13706, 306, 25522, 50118, 1437, 1437, 1437, 1100, 285, 24400, 34206, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 3609, 6537, 3908, 250, 6486, 13706, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 19339, 13706, 34206, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24400, 34206, 46486, 5457, 18134, 19339, 13706, 34206, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 458, 30383, 3908, 250, 6486, 13706, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 22996, 34206, 1640, 19339, 13706, 34206, 46486, 322, 16604, 30383, 46552, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 3609, 6537, 3908, 250, 6486, 13706, 1640, 44547, 1640, 9226, 238, 24400, 34206, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 22996, 34206, 25522, 50118, 1437, 1437, 1437, 5043, 2069, 30383, 46552, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract59.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 250, 6486, 13706, 245, 25522, 50118, 1437, 1437, 1437, 1100, 285, 24400, 34206, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 21502, 35158, 3972, 250, 6486, 13706, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 19339, 13706, 34206, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24400, 34206, 46486, 5457, 18134, 19339, 13706, 34206, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2438, 30383, 3972, 250, 6486, 13706, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 22996, 34206, 1640, 19339, 13706, 34206, 46486, 322, 9981, 8974, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 21502, 35158, 3972, 250, 6486, 13706, 1640, 44547, 1640, 9226, 238, 24400, 34206, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 22996, 34206, 25522, 50118, 1437, 1437, 1437, 5043, 25556, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract6.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 46064, 34206, 25522, 50118, 1437, 1437, 1437, 1100, 285, 4081, 134, 46486, 131, 50118, 1437, 1437, 1437, 1100, 285, 4081, 176, 46486, 131, 50118, 1437, 1437, 1437, 1437, 50118, 1437, 1437, 1437, 515, 5423, 19163, 36267, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 134, 46486, 6, 1100, 18134, 7820, 176, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 134, 46486, 5457, 18134, 7820, 134, 46486, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4081, 176, 46486, 5457, 18134, 7820, 176, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2937, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 134, 46486, 322, 40095, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 4679, 1640, 7820, 176, 46486, 322, 40095, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 19163, 36267, 1640, 44547, 1640, 9226, 238, 4081, 134, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 19163, 36267, 1640, 44547, 1640, 9226, 238, 4081, 176, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 4679, 25522, 50118, 1437, 1437, 1437, 5043, 2937, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract60.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 250, 6486, 13706, 401, 25522, 50118, 1437, 1437, 1437, 1100, 285, 24400, 34206, 46486, 131, 50140, 1437, 1437, 1437, 515, 5423, 29806, 12198, 3972, 250, 6486, 13706, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 19339, 13706, 34206, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24400, 34206, 46486, 5457, 18134, 19339, 13706, 34206, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 12937, 30383, 3972, 250, 6486, 13706, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 22996, 34206, 1640, 19339, 13706, 34206, 46486, 322, 5982, 857, 30383, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 29806, 12198, 3972, 250, 6486, 13706, 1640, 44547, 1640, 9226, 238, 24400, 34206, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 22996, 34206, 25522, 50118, 1437, 1437, 1437, 5043, 12937, 30383, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
